0,0
0.584771574,0
0.584771574,1.246944331
1.267005076,1.330937142
1.364467005,2.490525586
1.705583756,2.573929859
1.705583756,3.898981619
2.29035533,3.9
2.436548223,6.384714822
3.118781726,6.4
3.313705584,7.545648496
6.627411168,7.634181459
6.627411168,8.545154544
9.892385787,8.716419165
9.941116751,10.041555
10.18477157,10.04197539
10.23350254,11.36711122
10.72081218,11.36795199
10.96446701,14.0184759
13.9857868,14.18932013
13.9857868,14.93466175
14.61928934,14.93575475
14.86294416,19.40822482
17.49441624,19.49558071
17.59187817,20.48953768
18.32284264,20.65643031
18.42030457,21.89883448
20.95431472,21.90320648
21.10050761,23.22851047
22.9035533,23.48006852
22.95228426,24.63957289
24.21928934,24.89020609
24.36548223,26.29832582
26.36345178,26.55022018
26.55837563,29.94600162
32.60101523,32.27526773
35.62233503,32.3
35.71979695,34.68230497
41.76243655,34.94117771
41.85989848,37.92271232
48,38
