0,0
0.102601792,0
0.124550036,2.592592593
0.264938805,2.592592593
0.281267499,3.555555556
0.340652748,3.481481481
0.340762739,4.296296296
0.378559715,4.296296296
0.378799696,6.074074074
0.459793217,6.074074074
0.459923206,7.037037037
0.481521478,7.037037037
0.481641469,7.925925926
0.562654988,8.074074074
0.568144548,8.740740741
0.665336773,8.740740741
0.665446764,9.555555556
0.822044236,9.62962963
0.827553796,10.44444444
1.750909927,10.66666667
1.751039917,11.62962963
1.788836893,11.62962963
1.788986881,12.74074074
2.766298696,12.66666667
2.77187825,14
2.788086953,14.07407407
2.799046076,15.25925926
3.74937005,15.25925926
3.749560035,16.66666667
4.27,16.66666667
4.273718103,19.62962963
4.349312055,19.62962963
4.360461163,22.22222222
5,22.37037037
