0.035041399,2.223057207
0.06981441,4.001865296
0.158600491,5.041533032
0.213016144,5.191293496
0.213620016,6.524644721
0.424220669,6.530884741
0.60838511,8.165971095
0.73087065,8.61404474
0.744860371,9.503348139
0.867413009,10.09957192
0.943014533,12.02773789
1.044850978,11.88260712
1.072293643,12.47601283
1.249664515,14.11089789
1.637434748,15.30757257
1.69252137,16.93883439
1.978119674,17.53988916
2.263852172,18.43724419
2.427233323,19.18282586
2.495705793,20.37003986
2.678997974,20.07917444
2.774644721,21.2671936
3.100803151,21.4250057
3.230484843,22.76218146
3.366490425,23.06250755
3.475455924,23.65832875
3.530072867,24.25253962
3.665944256,24.25656544
3.673207504,25.29381768
3.754730337,25.29623318
3.775580724,26.333888
3.877417169,26.18875723
3.898468847,27.67086246
4.000372388,27.67388183
4.000640776,28.26648237
4.109337887,28.26970303
4.333726969,28.72079604
4.33392826,29.16524645
4.442625371,29.1684671
4.593560032,32.4321985
4.763734752,33.17798145
4.784585139,34.21563628
4.886488681,34.21865564
4.900411304,34.95980891
5,34.96343214
